"","VCMYMD","VCMEquityIdentifier","price","invRank","MARKET_VAL","sector"
"1",19861205,"AFAM        ",6.38261,10,44.015625,"Health Care"
"2",19861212,"AFAM        ",6.38261,12,44.015625,"Health Care"
"3",19861219,"AFAM        ",6.38261,13,44.015625,"Health Care"
"4",19861226,"AFAM        ",6.38261,14,44.015625,"Health Care"
"5",19861231,"AFAM        ",6.38261,14,44.015625,"Health Care"
"6",19870102,"AFAM        ",6.38261,12,44.015625,"Health Care"
"7",19870109,"AFAM        ",7.09179,5,48.90625,"Health Care"
"8",19870116,"AFAM        ",7.942804,6,54.775,"Health Care"
"9",19870123,"AFAM        ",8.651983,11,59.665625,"Health Care"
"10",19870130,"AFAM        ",9.644834,15,66.5125,"Health Care"
"11",19870206,"AFAM        ",9.644834,11,66.5125,"Health Care"
"12",19870213,"AFAM        ",9.644834,11,66.5125,"Health Care"
"13",19870220,"AFAM        ",9.644834,10,66.5125,"Health Care"
"14",19870227,"AFAM        ",9.644834,10,66.5125,"Health Care"
"15",19870306,"AFAM        ",9.644834,9,66.5125,"Health Care"
"16",19870313,"AFAM        ",9.78667,9,67.490625,"Health Care"
"17",19870320,"AFAM        ",10.495849,14,72.38125,"Health Care"
"18",19870327,"AFAM        ",10.495849,16,72.38125,"Health Care"
"19",19870403,"AFAM        ",10.637684,18,73.359375,"Health Care"
"20",19870410,"AFAM        ",10.495849,21,72.38125,"Health Care"
"21",19870416,"AFAM        ",10.637684,24,73.359375,"Health Care"
"22",19870424,"AFAM        ",10.495849,25,72.38125,"Health Care"
"23",19870501,"AFAM        ",9.928505,20,68.46875,"Health Care"
"24",19870508,"AFAM        ",10.495849,25,72.38125,"Health Care"
"25",19870515,"AFAM        ",11.063191,28,76.29375,"Health Care"
"26",19870522,"AFAM        ",10.921356,28,75.315625,"Health Care"
"27",19870529,"AFAM        ",13.332564,30,91.94375,"Health Care"
"28",19870605,"AFAM        ",13.616236,30,93.9,"Health Care"
"29",19870612,"AFAM        ",13.616236,30,93.9,"Health Care"
"30",19870619,"AFAM        ",13.616236,30,93.9,"Health Care"
"31",19870626,"AFAM        ",13.332564,30,91.94375,"Health Care"
"32",19870702,"AFAM        ",13.048893,30,89.9875,"Health Care"
"33",19870710,"AFAM        ",12.907057,29,89.009375,"Health Care"
"34",19870717,"AFAM        ",12.907057,28,89.009375,"Health Care"
"35",19870724,"AFAM        ",13.048893,28,89.9875,"Health Care"
"36",19870731,"AFAM        ",12.765221,26,88.03125,"Health Care"
"37",19870807,"AFAM        ",12.765221,25,88.03125,"Health Care"
"38",19870814,"AFAM        ",12.765221,22,88.03125,"Health Care"
"39",19870821,"AFAM        ",12.197878,13,84.11875,"Health Care"
"40",19870828,"AFAM        ",12.197878,13,84.11875,"Health Care"
"41",19870904,"AFAM        ",12.197878,16,84.11875,"Health Care"
"42",19870911,"AFAM        ",12.197878,14,84.11875,"Health Care"
"43",19870918,"AFAM        ",11.77237,10,81.184375,"Health Care"
"44",19870925,"AFAM        ",11.630535,7,80.20625,"Health Care"
"45",19871002,"AFAM        ",11.630535,6,80.20625,"Health Care"
"46",19871009,"AFAM        ",12.197878,15,84.11875,"Health Care"
"47",19871016,"AFAM        ",12.197878,26,84.11875,"Health Care"
"48",19871023,"AFAM        ",9.644834,19,66.5125,"Health Care"
"49",19871030,"AFAM        ",9.077491,15,62.6,"Health Care"
"50",19871106,"AFAM        ",9.361162,16,64.55625,"Health Care"
"51",19871113,"AFAM        ",9.361162,17,64.55625,"Health Care"
"52",19871120,"AFAM        ",9.077491,15,62.6,"Health Care"
"53",19871127,"AFAM        ",9.077491,14,62.6,"Health Care"
"54",19871204,"AFAM        ",9.78667,26,67.490625,"Health Care"
"55",19871211,"AFAM        ",9.644834,24,66.5125,"Health Care"
"56",19871218,"AFAM        ",11.205028,29,77.271875,"Health Care"
"57",19871224,"AFAM        ",11.205028,29,77.271875,"Health Care"
"58",19871231,"AFAM        ",11.063191,28,76.29375,"Health Care"
"59",19880104,"AFAM        ",11.063191,28,76.29375,"Health Care"
"60",19880108,"AFAM        ",12.197878,30,84.11875,"Health Care"
"61",19880115,"AFAM        ",14.183579,30,97.8125,"Health Care"
"62",19880122,"AFAM        ",13.758072,30,94.878125,"Health Care"
"63",19880129,"AFAM        ",14.183579,30,97.8125,"Health Care"
"64",19880205,"AFAM        ",13.899907,30,95.85625,"Health Care"
"65",19880212,"AFAM        ",14.750922,30,101.725,"Health Care"
"66",19880219,"AFAM        ",14.750922,30,101.725,"Health Care"
"67",19880226,"AFAM        ",15.4601,30,106.615625,"Health Care"
"68",19880304,"AFAM        ",15.4601,30,106.615625,"Health Care"
"69",19880311,"AFAM        ",16.02744,30,110.528125,"Health Care"
"70",19880318,"AFAM        ",16.59479,30,114.440625,"Health Care"
"71",19880325,"AFAM        ",16.59479,30,114.440625,"Health Care"
"72",19880331,"AFAM        ",16.31112,30,112.484375,"Health Care"
"73",19880408,"AFAM        ",16.16928,30,111.50625,"Health Care"
"74",19880415,"AFAM        ",16.16928,30,111.50625,"Health Care"
"75",19880422,"AFAM        ",16.16928,29,111.50625,"Health Care"
"76",19880429,"AFAM        ",16.45295,29,113.4625,"Health Care"
"77",19880506,"AFAM        ",16.45295,29,113.4625,"Health Care"
"78",19880513,"AFAM        ",16.02744,28,110.528125,"Health Care"
"79",19880520,"AFAM        ",15.885609,27,109.55,"Health Care"
"80",19880527,"AFAM        ",15.885609,26,109.55,"Health Care"
"81",19880603,"AFAM        ",15.601937,19,107.59375,"Health Care"
"82",19880610,"AFAM        ",15.318265,10,105.6375,"Health Care"
"83",19880617,"AFAM        ",15.034594,7,103.68125,"Health Care"
"84",19880624,"AFAM        ",15.034594,6,103.68125,"Health Care"
"85",19880701,"AFAM        ",15.034594,4,103.68125,"Health Care"
"86",19880708,"AFAM        ",14.750922,3,101.725,"Health Care"
"87",19880715,"AFAM        ",13.899907,1,95.85625,"Health Care"
"88",19880722,"AFAM        ",13.899907,1,95.85625,"Health Care"
"89",19880729,"AFAM        ",14.041743,1,96.834375,"Health Care"
"90",19880805,"AFAM        ",14.325415,2,98.790625,"Health Care"
"91",19880812,"AFAM        ",14.183579,3,97.8125,"Health Care"
"92",19880819,"AFAM        ",13.899907,3,95.85625,"Health Care"
"93",19880826,"AFAM        ",13.899907,3,95.85625,"Health Care"
"94",19880902,"AFAM        ",14.041743,4,96.834375,"Health Care"
"95",19880909,"AFAM        ",13.899907,3,95.85625,"Health Care"
"96",19880916,"AFAM        ",13.899907,3,95.85625,"Health Care"
"97",19880923,"AFAM        ",13.899907,3,95.85625,"Health Care"
"98",19880930,"AFAM        ",13.899907,4,95.85625,"Health Care"
"99",19881007,"AFAM        ",12.765221,2,88.03125,"Health Care"
"100",19881014,"AFAM        ",12.765221,2,88.03125,"Health Care"
"101",19881021,"AFAM        ",12.907057,2,89.009375,"Health Care"
"102",19881028,"AFAM        ",13.899907,8,95.85625,"Health Care"
"103",19881104,"AFAM        ",13.899907,8,95.85625,"Health Care"
"104",19881111,"AFAM        ",13.899907,12,95.85625,"Health Care"
"105",19881118,"AFAM        ",13.899907,16,95.85625,"Health Care"
"106",19881125,"AFAM        ",13.616236,14,93.9,"Health Care"
"107",19881202,"AFAM        ",13.4744,11,92.921875,"Health Care"
"108",19881209,"AFAM        ",13.616236,13,93.9,"Health Care"
"109",19881216,"AFAM        ",13.332564,10,91.94375,"Health Care"
"110",19881223,"AFAM        ",13.332564,10,91.94375,"Health Care"
"111",19881230,"AFAM        ",13.4744,10,92.921875,"Health Care"
"112",19890106,"AFAM        ",13.048893,4,89.9875,"Health Care"
"113",19890113,"AFAM        ",12.623385,3,87.053125,"Health Care"
"114",19890120,"AFAM        ",12.197878,2,84.11875,"Health Care"
"115",19890127,"AFAM        ",12.197878,2,84.11875,"Health Care"
"116",19890203,"AFAM        ",11.77237,1,81.184375,"Health Care"
"117",19890210,"AFAM        ",11.346863,1,78.25,"Health Care"
"118",19890217,"AFAM        ",11.063191,1,76.29375,"Health Care"
"119",19890224,"AFAM        ",10.212177,1,70.425,"Health Care"
"120",19890303,"AFAM        ",9.928505,1,68.46875,"Health Care"
"121",19890310,"AFAM        ",9.644834,1,66.5125,"Health Care"
"122",19890317,"AFAM        ",9.644834,1,66.5125,"Health Care"
"123",19890323,"AFAM        ",9.361162,1,64.55625,"Health Care"
"124",19890331,"AFAM        ",9.361162,1,64.55625,"Health Care"
"125",19890407,"AFAM        ",9.503,1,65.534375,"Health Care"
"126",19890414,"AFAM        ",9.644834,1,66.5125,"Health Care"
"127",19890421,"AFAM        ",9.361162,1,64.55625,"Health Care"
"128",19890428,"AFAM        ",9.361162,1,64.55625,"Health Care"
"129",19890505,"AFAM        ",8.793819,1,60.64375,"Health Care"
"130",19890512,"AFAM        ",7.942804,1,54.775,"Health Care"
"131",19890519,"AFAM        ",7.942804,1,54.775,"Health Care"
"132",19890526,"AFAM        ",8.084641,1,55.753125,"Health Care"
"133",19890602,"AFAM        ",8.084641,1,55.753125,"Health Care"
"134",19890609,"AFAM        ",8.084641,1,55.753125,"Health Care"
"135",19890616,"AFAM        ",7.659132,1,52.81875,"Health Care"
"136",19890623,"AFAM        ",7.659132,1,52.81875,"Health Care"
"137",19890630,"AFAM        ",7.375461,1,50.8625,"Health Care"
"138",19890707,"AFAM        ",7.375461,1,50.8625,"Health Care"
"139",19890714,"AFAM        ",7.233625,1,49.884375,"Health Care"
"140",19890721,"AFAM        ",7.233625,1,49.884375,"Health Care"
"141",19890728,"AFAM        ",7.375461,1,50.8625,"Health Care"
"142",19890804,"AFAM        ",7.233625,1,49.884375,"Health Care"
"143",19890811,"AFAM        ",7.375461,1,50.8625,"Health Care"
"144",19890818,"AFAM        ",6.880738,1,47.450802504,"Health Care"
"145",19890825,"AFAM        ",6.453528,1,44.5046875,"Health Care"
"146",19890901,"AFAM        ",6.808118,1,46.95,"Health Care"
"147",19890908,"AFAM        ",6.38261,1,44.015625,"Health Care"
"148",19890915,"AFAM        ",6.38261,1,44.015625,"Health Care"
"149",19890922,"AFAM        ",6.38261,1,44.015625,"Health Care"
"150",19890929,"AFAM        ",6.38261,1,44.015625,"Health Care"
"151",19891006,"AFAM        ",6.38261,1,44.015625,"Health Care"
"152",19891013,"AFAM        ",6.38261,2,44.015625,"Health Care"
"153",19891020,"AFAM        ",6.38261,2,44.015625,"Health Care"
"154",19891027,"AFAM        ",6.38261,4,44.015625,"Health Care"
"155",19891103,"AFAM        ",6.38261,5,44.015625,"Health Care"
"156",19891110,"AFAM        ",6.098939,4,42.059375,"Health Care"
"157",19891117,"AFAM        ",6.098939,4,42.059375,"Health Care"
"158",19891124,"AFAM        ",6.098939,4,42.059375,"Health Care"
"159",19891201,"AFAM        ",6.098939,5,42.059375,"Health Care"
"160",19891208,"AFAM        ",6.098939,5,42.059375,"Health Care"
"161",19891215,"AFAM        ",6.098939,7,42.059375,"Health Care"
"162",19891222,"AFAM        ",5.957103,7,41.08125,"Health Care"
"163",19891227,"AFAM        ",5.957103,7,41.08125,"Health Care"
"164",19891229,"AFAM        ",5.815268,4,40.103125,"Health Care"
"165",19900105,"AFAM        ",6.240775,9,43.0375,"Health Care"
"166",19900112,"AFAM        ",6.098939,11,42.059375,"Health Care"
"167",19900119,"AFAM        ",7.375461,30,50.8625,"Health Care"
"168",19900126,"AFAM        ",7.659132,30,52.81875,"Health Care"
"169",19900202,"AFAM        ",7.659132,30,52.81875,"Health Care"
"170",19900209,"AFAM        ",7.731752,30,53.31955,"Health Care"
"171",19900216,"AFAM        ",7.588215,30,52.3296875,"Health Care"
"172",19900223,"AFAM        ",7.375461,30,50.8625,"Health Care"
"173",19900302,"AFAM        ",7.375461,29,50.8625,"Health Care"
"174",19900309,"AFAM        ",7.16441,28,49.407052504,"Health Care"
"175",19900316,"AFAM        ",7.16441,27,49.407052504,"Health Care"
"176",19900323,"AFAM        ",7.16441,27,49.407052504,"Health Care"
"177",19900330,"AFAM        ",7.659132,29,52.81875,"Health Care"
"178",19900406,"AFAM        ",7.517297,28,51.840625,"Health Care"
"179",19900412,"AFAM        ",7.517297,28,51.840625,"Health Care"
"180",19900420,"AFAM        ",7.517297,29,51.840625,"Health Care"
"181",19900427,"AFAM        ",7.517297,29,51.840625,"Health Care"
"182",19900504,"AFAM        ",7.517297,28,51.840625,"Health Care"
"183",19900511,"AFAM        ",7.517297,26,51.840625,"Health Care"
"184",19900518,"AFAM        ",7.517297,24,51.840625,"Health Care"
"185",19900525,"AFAM        ",7.659132,24,52.81875,"Health Care"
"186",19900601,"AFAM        ",7.659132,22,52.81875,"Health Care"
"187",19900608,"AFAM        ",7.659132,21,52.81875,"Health Care"
"188",19900615,"AFAM        ",7.659132,19,52.81875,"Health Care"
"189",19900622,"AFAM        ",7.659132,20,52.81875,"Health Care"
"190",19900629,"AFAM        ",7.659132,17,52.81875,"Health Care"
"191",19900706,"AFAM        ",7.659132,17,52.81875,"Health Care"
"192",19900713,"AFAM        ",7.659132,14,52.81875,"Health Care"
"193",19900720,"AFAM        ",7.659132,14,52.81875,"Health Care"
"194",19900727,"AFAM        ",7.588215,16,52.3296875,"Health Care"
"195",19900803,"AFAM        ",7.448081,19,51.3633,"Health Care"
"196",19900810,"AFAM        ",7.375461,21,50.8625,"Health Care"
"197",19900817,"AFAM        ",7.375461,23,50.8625,"Health Care"
"198",19900824,"AFAM        ",6.949954,23,47.928125,"Health Care"
"199",19900831,"AFAM        ",6.169857,7,42.5484375,"Health Care"
"200",19900907,"AFAM        ",6.7372,16,46.4609375,"Health Care"
"201",19900914,"AFAM        ",6.7372,17,46.4609375,"Health Care"
"202",19900921,"AFAM        ",6.666282,19,45.971875,"Health Care"
"203",19900928,"AFAM        ",6.666282,23,45.971875,"Health Care"
"204",19901005,"AFAM        ",6.666282,22,45.971875,"Health Care"
"205",19901012,"AFAM        ",6.597066,24,45.494552504,"Health Care"
"206",19901019,"AFAM        ",6.313395,18,43.538302504,"Health Care"
"207",19901026,"AFAM        ",6.169857,17,42.5484375,"Health Care"
"208",19901102,"AFAM        ",6.169857,17,42.5484375,"Health Care"
"209",19901109,"AFAM        ",5.957103,12,41.08125,"Health Care"
"210",19901116,"AFAM        ",5.886185,9,40.5921875,"Health Care"
"211",19901123,"AFAM        ",5.815268,8,40.103125,"Health Care"
"212",19901130,"AFAM        ",5.815268,7,40.103125,"Health Care"
"213",19901207,"AFAM        ",5.673431,4,39.125,"Health Care"
"214",19901214,"AFAM        ",5.247924,3,36.190625,"Health Care"
"215",19901221,"AFAM        ",5.531596,4,38.146875,"Health Care"
"216",19901228,"AFAM        ",5.815268,7,40.103125,"Health Care"
"217",19901231,"AFAM        ",5.815268,7,40.103125,"Health Care"
"218",19910104,"AFAM        ",6.38261,16,44.015625,"Health Care"
"219",19910111,"AFAM        ",4.538745,1,31.3,"Health Care"
"220",19910118,"AFAM        ",4.255074,1,29.34375,"Health Care"
"221",19910125,"AFAM        ",3.829566,1,26.409375,"Health Care"
"222",19910201,"AFAM        ",3.829566,1,26.409375,"Health Care"
"223",19910208,"AFAM        ",4.255074,1,29.34375,"Health Care"
"224",19910215,"AFAM        ",4.822417,1,33.25625,"Health Care"
"225",19910222,"AFAM        ",4.822417,1,33.25625,"Health Care"
"226",19910301,"AFAM        ",3.9714,1,27.3875,"Health Care"
"227",19910308,"AFAM        ",3.333141,1,22.9859375,"Health Care"
"228",19910315,"AFAM        ",3.687731,1,25.43125,"Health Care"
"229",19910322,"AFAM        ",3.545895,1,24.453125,"Health Care"
"230",19910328,"AFAM        ",3.76035,1,25.93205,"Health Care"
"231",19910405,"AFAM        ",4.39691,1,30.321875,"Health Care"
"232",19910412,"AFAM        ",4.044022,1,27.8883,"Health Care"
"233",19910419,"AFAM        ",4.184156,1,28.8546875,"Health Care"
"234",19910426,"AFAM        ",5.38976,11,37.16875,"Health Care"
"235",19910503,"AFAM        ",5.957103,23,41.08125,"Health Care"
"236",19910510,"AFAM        ",6.949954,29,47.928125,"Health Care"
"237",19910517,"AFAM        ",6.524446,29,44.99375,"Health Care"
"238",19910524,"AFAM        ",5.673431,22,39.125,"Health Care"
"239",19910531,"AFAM        ",5.673431,21,39.125,"Health Care"
"240",19910607,"AFAM        ",5.673431,22,39.125,"Health Care"
"241",19910614,"AFAM        ",5.247924,14,36.190625,"Health Care"
"242",19910621,"AFAM        ",4.964252,11,34.234375,"Health Care"
"243",19910628,"AFAM        ",4.113238,1,28.365625,"Health Care"
"244",19910705,"AFAM        ",4.680581,8,32.278125,"Health Care"
"245",19910712,"AFAM        ",4.680581,9,32.278125,"Health Care"
"246",19910719,"AFAM        ",4.255074,2,29.34375,"Health Care"
"247",19910726,"AFAM        ",4.113238,2,28.365625,"Health Care"
"248",19910802,"AFAM        ",4.39691,5,30.321875,"Health Care"
"249",19910809,"AFAM        ",4.39691,4,30.321875,"Health Care"
"250",19910816,"AFAM        ",3.9714,2,27.3875,"Health Care"
"251",19910823,"AFAM        ",3.76035,1,25.93205,"Health Care"
"252",19910830,"AFAM        ",3.76035,1,25.93205,"Health Care"
"253",19910906,"AFAM        ",3.76035,2,25.93205,"Health Care"
"254",19910913,"AFAM        ",3.616813,1,24.9421875,"Health Care"
"255",19910920,"AFAM        ",3.406328,1,23.49065,"Health Care"
"256",19910927,"AFAM        ",3.476679,1,23.9758,"Health Care"
"257",19911004,"AFAM        ",3.333141,1,22.9859375,"Health Care"
"258",19911011,"AFAM        ",3.333141,1,22.9859375,"Health Care"
"259",19911018,"AFAM        ",4.822417,20,33.25625,"Health Care"
"260",19911025,"AFAM        ",3.9714,3,27.3875,"Health Care"
"261",19911101,"AFAM        ",4.39691,8,30.321875,"Health Care"
"262",19911108,"AFAM        ",4.327693,8,29.84455,"Health Care"
"263",19911115,"AFAM        ",3.9714,4,27.3875,"Health Care"
"264",19911122,"AFAM        ",3.616813,2,24.9421875,"Health Care"
"265",19911129,"AFAM        ",4.680581,26,32.278125,"Health Care"
"266",19911206,"AFAM        ",4.680581,26,32.278125,"Health Care"
"267",19911213,"AFAM        ",4.255074,19,29.34375,"Health Care"
"268",19911220,"AFAM        ",4.113238,16,28.365625,"Health Care"
"269",19911227,"AFAM        ",5.247924,29,36.190625,"Health Care"
"270",19911231,"AFAM        ",5.247924,29,36.190625,"Health Care"
"271",19920103,"AFAM        ",4.538745,20,31.3,"Health Care"
"272",19920110,"AFAM        ",5.247924,27,36.190625,"Health Care"
"273",19920117,"AFAM        ",6.169857,29,42.5484375,"Health Care"
"274",19920124,"AFAM        ",6.098939,29,42.059375,"Health Care"
"275",19920131,"AFAM        ",6.38261,30,44.015625,"Health Care"
"276",19920207,"AFAM        ",5.815268,28,40.103125,"Health Care"
"277",19920214,"AFAM        ",6.169857,29,42.5484375,"Health Care"
"278",19920221,"AFAM        ",6.524446,30,44.99375,"Health Care"
"279",19920228,"AFAM        ",6.38261,29,44.015625,"Health Care"
"280",19920306,"AFAM        ",5.815268,28,40.103125,"Health Care"
"281",19920313,"AFAM        ",6.243044,29,43.05315,"Health Care"
"282",19920320,"AFAM        ",6.38261,29,44.015625,"Health Care"
"283",19920327,"AFAM        ",6.597066,30,45.494552504,"Health Care"
"284",19920403,"AFAM        ",5.746052,26,39.625802504,"Health Care"
"285",19920410,"AFAM        ",5.6757,24,39.14065,"Health Care"
"286",19920416,"AFAM        ",5.38976,15,37.16875,"Health Care"
"287",19920424,"AFAM        ",5.38976,18,37.16875,"Health Care"
"288",19920501,"AFAM        ",5.531596,18,38.146875,"Health Care"
"289",19920508,"AFAM        ",6.169857,28,42.5484375,"Health Care"
"290",19920515,"AFAM        ",6.313395,29,43.538302504,"Health Care"
"291",19920522,"AFAM        ",6.240775,28,43.0375,"Health Care"
"292",19920529,"AFAM        ",5.959373,22,41.0969,"Health Care"
"293",19920605,"AFAM        ",5.886185,19,40.5921875,"Health Care"
"294",19920612,"AFAM        ",5.815268,19,40.103125,"Health Care"
"295",19920619,"AFAM        ",4.964252,6,34.234375,"Health Care"
"296",19920626,"AFAM        ",4.824687,5,33.2719,"Health Care"
"297",19920702,"AFAM        ",5.531596,13,38.146875,"Health Care"
"298",19920710,"AFAM        ",5.108358,6,35.22815,"Health Care"
"299",19920717,"AFAM        ",5.108358,5,35.22815,"Health Care"
"300",19920724,"AFAM        ",5.106089,6,35.2125,"Health Care"
"301",19920731,"AFAM        ",4.964252,3,34.234375,"Health Care"
"302",19920807,"AFAM        ",4.538745,1,31.3,"Health Care"
"303",19920814,"AFAM        ",4.822417,3,33.25625,"Health Care"
"304",19920821,"AFAM        ",3.9714,1,27.3875,"Health Care"
"305",19920828,"AFAM        ",4.541015,2,31.31565,"Health Care"
"306",19920904,"AFAM        ",4.538745,2,31.3,"Health Care"
"307",19920911,"AFAM        ",4.39691,1,30.321875,"Health Care"
"308",19920918,"AFAM        ",4.39691,1,30.321875,"Health Care"
"309",19920925,"AFAM        ",5.247924,17,36.190625,"Health Care"
"310",19921002,"AFAM        ",5.38976,21,37.16875,"Health Care"
"311",19921009,"AFAM        ",5.815268,28,40.103125,"Health Care"
"312",19921016,"AFAM        ",4.964252,10,34.234375,"Health Care"
"313",19921023,"AFAM        ",5.106089,11,35.2125,"Health Care"
"314",19921030,"AFAM        ",5.247924,14,36.190625,"Health Care"
"315",19921106,"AFAM        ",5.673431,23,39.125,"Health Care"
"316",19921113,"AFAM        ",5.815268,22,40.103125,"Health Care"
"317",19921120,"AFAM        ",5.38976,13,37.16875,"Health Care"
"318",19921127,"AFAM        ",5.957103,24,41.08125,"Health Care"
"319",19921204,"AFAM        ",5.38976,10,37.16875,"Health Care"
"320",19921211,"AFAM        ",5.247924,8,36.190625,"Health Care"
"321",19921218,"AFAM        ",5.38976,11,37.16875,"Health Care"
"322",19921224,"AFAM        ",6.240775,26,43.0375,"Health Care"
"323",19921231,"AFAM        ",6.098939,25,42.059375,"Health Care"
"324",19930104,"AFAM        ",6.098939,25,42.059375,"Health Care"
"325",19930108,"AFAM        ",5.957103,23,41.08125,"Health Care"
"326",19930115,"AFAM        ",5.673431,13,39.125,"Health Care"
"327",19930122,"AFAM        ",5.38976,7,37.16875,"Health Care"
"328",19930129,"AFAM        ",5.531596,10,38.146875,"Health Care"
"329",19930205,"AFAM        ",5.38976,5,37.16875,"Health Care"
"330",19930212,"AFAM        ",4.964252,2,34.234375,"Health Care"
"331",19930219,"AFAM        ",4.680581,1,32.278125,"Health Care"
"332",19930226,"AFAM        ",4.538745,1,31.3,"Health Care"
"333",19930305,"AFAM        ",4.822417,2,33.25625,"Health Care"
"334",19930312,"AFAM        ",4.538745,1,31.3,"Health Care"
"335",19930319,"AFAM        ",5.106089,4,35.2125,"Health Care"
"336",19930326,"AFAM        ",4.39691,1,30.321875,"Health Care"
"337",19930402,"AFAM        ",3.9714,1,27.3875,"Health Care"
"338",19930408,"AFAM        ",3.9714,1,27.3875,"Health Care"
"339",19930416,"AFAM        ",3.9714,1,27.3875,"Health Care"
"340",19930423,"AFAM        ",3.9714,1,27.3875,"Health Care"
"341",19930430,"AFAM        ",3.262223,1,22.496875,"Health Care"
"342",19930507,"AFAM        ",3.545895,1,24.453125,"Health Care"
"343",19930514,"AFAM        ",3.9714,1,27.3875,"Health Care"
"344",19930521,"AFAM        ",3.829566,1,26.409375,"Health Care"
"345",19930528,"AFAM        ",4.255074,2,29.34375,"Health Care"
"346",19930604,"AFAM        ",4.255074,3,29.34375,"Health Care"
"347",19930611,"AFAM        ",4.255074,3,29.34375,"Health Care"
"348",19930618,"AFAM        ",4.255074,4,29.34375,"Health Care"
"349",19930625,"AFAM        ",3.9714,2,27.3875,"Health Care"
"350",19930702,"AFAM        ",4.255074,5,29.34375,"Health Care"
"351",19930709,"AFAM        ",3.829566,2,26.409375,"Health Care"
"352",19930716,"AFAM        ",3.9714,4,27.3875,"Health Care"
"353",19930723,"AFAM        ",3.545895,2,24.453125,"Health Care"
"354",19930730,"AFAM        ",3.545895,2,24.453125,"Health Care"
"355",19930806,"AFAM        ",3.404059,1,23.475,"Health Care"
"356",19930813,"AFAM        ",2.978552,1,20.540625,"Health Care"
"357",19930820,"AFAM        ",3.262223,1,22.496875,"Health Care"
"358",19930827,"AFAM        ",2.553044,1,17.60625,"Health Care"
"359",19930903,"AFAM        ",2.836716,1,19.5625,"Health Care"
"360",19930910,"AFAM        ",3.404059,3,23.475,"Health Care"
"361",19930917,"AFAM        ",3.120387,1,21.51875,"Health Care"
"362",19930924,"AFAM        ",3.404059,3,23.475,"Health Care"
"363",19931001,"AFAM        ",3.120387,1,21.51875,"Health Care"
"364",19931008,"AFAM        ",4.39691,28,30.321875,"Health Care"
"365",19931015,"AFAM        ",4.39691,26,30.321875,"Health Care"
"366",19931022,"AFAM        ",3.829566,16,26.409375,"Health Care"
"367",19931029,"AFAM        ",3.262223,1,22.496875,"Health Care"
"368",19931105,"AFAM        ",3.9714,22,27.3875,"Health Care"
"369",19931112,"AFAM        ",3.9714,19,27.3875,"Health Care"
"370",19931119,"AFAM        ",4.255074,28,29.34375,"Health Care"
"371",19931126,"AFAM        ",3.687731,12,25.43125,"Health Care"
"372",19931203,"AFAM        ",3.404059,4,23.475,"Health Care"
"373",19931210,"AFAM        ",3.404059,4,23.475,"Health Care"
"374",19931217,"AFAM        ",3.687731,17,25.43125,"Health Care"
"375",19931223,"AFAM        ",3.120387,2,21.51875,"Health Care"
"376",19931231,"AFAM        ",3.120387,2,21.51875,"Health Care"
"377",19940107,"AFAM        ",4.538745,30,31.3,"Health Care"
"378",19940114,"AFAM        ",3.829566,21,26.409375,"Health Care"
"379",19940121,"AFAM        ",3.687731,15,25.43125,"Health Care"
"380",19940128,"AFAM        ",4.184156,29,28.8546875,"Health Care"
"381",19940204,"AFAM        ",3.900484,24,26.8984375,"Health Care"
"382",19940211,"AFAM        ",3.9714,26,27.3875,"Health Care"
"383",19940218,"AFAM        ",3.404059,5,23.475,"Health Care"
"384",19940225,"AFAM        ",3.687731,15,25.43125,"Health Care"
"385",19940304,"AFAM        ",3.687731,13,25.43125,"Health Care"
"386",19940311,"AFAM        ",3.829566,17,26.409375,"Health Care"
"387",19940318,"AFAM        ",3.687731,10,25.43125,"Health Care"
"388",19940325,"AFAM        ",4.113238,25,28.365625,"Health Care"
"389",19940331,"AFAM        ",3.9714,27,27.3875,"Health Care"
"390",19940408,"AFAM        ",4.255074,29,29.34375,"Health Care"
"391",19940415,"AFAM        ",4.39691,30,30.321875,"Health Care"
"392",19940422,"AFAM        ",5.247924,30,36.190625,"Health Care"
"393",19940429,"AFAM        ",4.680581,30,32.278125,"Health Care"
"394",19940506,"AFAM        ",4.255074,29,29.34375,"Health Care"
"395",19940513,"AFAM        ",4.255074,29,29.34375,"Health Care"
"396",19940520,"AFAM        ",4.255074,29,29.34375,"Health Care"
"397",19940527,"AFAM        ",5.106089,30,35.2125,"Health Care"
"398",19940603,"AFAM        ",5.815268,30,40.103125,"Health Care"
"399",19940610,"AFAM        ",5.106089,30,35.2125,"Health Care"
"400",19940617,"AFAM        ",5.106089,30,35.2125,"Health Care"
"401",19940624,"AFAM        ",4.680581,30,32.278125,"Health Care"
"402",19940701,"AFAM        ",4.538745,29,31.3,"Health Care"
"403",19940708,"AFAM        ",4.39691,26,30.321875,"Health Care"
"404",19940715,"AFAM        ",4.538745,27,31.3,"Health Care"
"405",19940722,"AFAM        ",4.255074,20,29.34375,"Health Care"
"406",19940729,"AFAM        ",3.9714,6,27.3875,"Health Care"
"407",19940805,"AFAM        ",3.9714,6,27.3875,"Health Care"
"408",19940812,"AFAM        ",3.9714,5,27.3875,"Health Care"
"409",19940819,"AFAM        ",4.113238,7,28.365625,"Health Care"
"410",19940826,"AFAM        ",3.545895,1,24.453125,"Health Care"
